time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25
0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,300.0,0.0,10.0,0.0,100.0,0.0
2.3483365949119372,1003.3695974119682,0.00027924380999970965,0.002062763463575216,9.462194307299377e-06,4.300450806242201e-12,1.5269381763354782e-11,1087.41362058148,0.9365961521297923,13.988576046777837,0.15063537713410846,0.00026201740120647865,7.053209711332735e-06,1.555436024525045,4.170654425687288e-13,3.3716696376446316,8.103420147427677e-08,196.6283302813208,0.0009089617286125382,98.44364796040423,191.66524930086294,6.596937659230215,3.403062340769784,0.17983820747193152,13.18762117688152,86.63254061610155
4.6966731898238745,1003.3388274156296,0.0028917772649806398,0.03162756038785613,0.0002972056835847788,1.5460168604031278e-09,1.1016795921209797e-08,1072.643209054934,1.609315288997655,28.288588107227127,0.607456993475769,0.0018851292742381473,0.0001069425771319172,1.5756586185637584,5.157675139149062e-10,3.3707521942624874,3.789452645758401e-06,196.62924401576865,0.0048375338823889915,98.41939690484426,172.8780644025042,6.3510950692707056,3.6489049307292967,0.1813548054959012,9.128947997753347,90.68969719720585
7.045009784735812,1003.2197363140377,0.011493585728721738,0.1492404562260369,0.0021283811247161054,4.5580171527347314e-08,4.8587834539534e-07,1058.1668615784524,2.2727831365565567,41.97547543554802,1.2871399182553813,0.005715738547694993,0.000506516583168541,1.5959267527920793,2.9563828112805973e-08,3.3711056828463213,3.2121937509954495e-05,196.62886216565153,0.011500279617779413,98.39206645087474,158.90239276289486,6.153817490328811,3.84618250967119,0.2563378580120291,9.310184564352769,90.43347757809026
9.393346379647749,1002.9290290536827,0.03030275578392991,0.4345809716241178,0.008371106731568023,4.813962463172514e-07,6.866346230590382e-06,1043.9744086161002,2.9251762005310393,55.07523337197379,2.089609437353956,0.01202542918093417,0.0014850597897677208,1.6161610578668224,4.914524127807542e-07,3.371988479780563,0.00013886604446650957,196.62787216272167,0.0199565588458664,98.3623973233653,145.9330044719737,5.951742374169934,4.048257625830067,0.35574407115951884,9.897181848306179,89.74707408098935
11.741682974559687,1002.3827041861396,0.06316354636454621,0.9672641124272522,0.023644098352186838,2.866672711989723e-06,5.1611315404299105e-05,1030.1056636209646,3.5637803065633404,67.56290441841182,2.916856895003246,0.020539432161997717,0.0033339814959116197,1.6363948864603521,4.13585583981039e-06,3.373666874906566,0.00041702905675470165,196.6259119601799,0.029183919127293116,98.33108721278423,133.68381456157098,5.740389922658682,4.259610077341319,0.4685685578108958,10.5714286418436,88.96000280080052
14.090019569471623,1001.5112155373685,0.11287113117666235,1.8108713219841066,0.054003525664131455,1.1792148147038147e-05,0.0002585904686205051,1016.6064343077545,4.18566453677225,79.40709471731832,3.688747696179783,0.030598646903528447,0.006303458792294038,1.6566296079191443,2.2544614836707486e-05,3.3763607676331913,0.0009949517377609812,196.62262173601323,0.03825754100370194,98.29880939215265,122.15769877645144,5.520182932996802,4.479817067003199,0.5935153271667802,11.301239610919104,88.10524506236915
16.43835616438356,1000.2692747496774,0.18087332968168857,3.003652767346403,0.10627092842331808,3.739920538885734e-05,0.0009751778025393228,1003.5207948195384,4.787821439062359,90.57803111246282,4.352061294527696,0.04138423570161684,0.010568407526842113,1.6768349529172923,9.081411739103816e-05,3.380211022454924,0.0020237807322136037,196.61767438269445,0.04648240024932682,98.26611423917434,111.3824497366901,5.29248994909129,4.707510050908711,0.730636837752155,12.082176473484914,87.18718668921797
18.786692759295498,998.638357986214,0.26732483217080816,4.556665934558627,0.18716966335876942,9.777874552797202e-05,0.0029791885556905585,990.8891933146722,5.367270573795217,101.04973981093829,4.881802461402679,0.052124403638136474,0.016217472924603876,1.6969485305693237,0.0002926488069974724,3.385270551432971,0.0036595828890095636,196.61077721686985,0.05344809655457193,98.23338589981934,101.3830806681869,5.0592178026002745,4.940782197399726,0.8799117722221798,12.911433259635027,86.20865496859781
21.135029354207436,996.6233127701439,0.3713766439745757,6.457788905803045,0.30245493461114836,0.00022026007708059796,0.007737868163575481,978.7471814264986,5.921174780335489,110.80153757737608,5.276547090950928,0.06222988773065223,0.02326121921937885,1.7168817868407122,0.0007945333652004334,3.3915147387987687,0.006044001647195289,196.60164672618794,0.05901201879477676,98.20084497501296,92.17698660844218,4.822741369649002,5.177258630350999,1.0409616482539368,13.784670224009163,85.17436812819192
23.483365949119374,994.2456786208044,0.4915571109139307,8.67887825628695,0.45619457360262244,0.00044094321903487315,0.017670592819155534,967.1240933667314,6.446968757484298,119.81945840029533,5.550759153707939,0.07134347247874456,0.031651656786865184,1.7365306980529636,0.0018837807847367724,3.398862986731109,0.00928702633787103,196.58996620614602,0.06323581217297801,98.16858183285501,83.77184777720846,4.585828545779408,5.414171454220593,1.2129505990512628,14.695446953721829,84.09160244768192
25.83170254403131,991.5363510477515,0.6261272963585369,11.18339158147496,0.6502995942634365,0.000802442404788481,0.03635832369521253,956.0417284425314,6.9424887820059515,128.09754516069685,5.726872615694063,0.07932047550327544,0.04130493172210106,1.7557880090844806,0.004003002164815262,3.4072029895889497,0.013454420424160072,196.57533958782176,0.06630504432364555,98.13660201473759,76.16426486320852,4.351515829835499,5.648484170164502,1.3945393099543875,15.635135111725878,82.97032557877475
28.180039138943247,988.529412737875,0.7733454430930549,13.93265798052481,0.8843373158738254,0.0013503321269735479,0.0686533729606233,945.5132339749146,7.4060888033519765,135.63882520402453,5.828969804618234,0.08617159919719794,0.05212126525956655,1.774554332919477,0.00777384131268588,3.416411739360386,0.01856102011481524,196.55725339921182,0.06845588480315452,98.10486851688562,69.33906373196707,4.1229380859683715,5.877061914031629,1.583885111227999,16.59308742498488,81.82302746424213
30.528375733855185,985.2579420960084,0.9316241006061641,16.890027372635174,1.1556082897345277,0.0021290245926359097,0.12066359497695021,935.5423964605202,7.83672728705314,142.45579662547507,5.878774842513919,0.09199807468094501,0.0639992377257377,1.7927464954441874,0.014004922085543102,3.426370377946904,0.0245699534175441,196.53505474654972,0.06992199044611182,98.07333227625178,63.26940091088511,3.9031247534116695,6.096875246588333,1.7786944110762168,17.55704765198163,80.66425793739715
32.87671232876712,981.751756768359,1.099597289507433,20.02299572353052,1.4594325491554097,0.003177775115982201,0.19960992785286144,926.1234946135181,8.23401317633879,148.57031335929722,5.893785781503044,0.09693806973885395,0.07684417690474164,1.8103026066310919,0.023682201093909325,3.436972744013023,0.03139690473487525,196.50794815015794,0.07090419495381439,98.04194902137817,57.9177153766635,3.6947957246990506,6.3052042753009525,1.9763281148572815,18.513775707213075,79.50989617838464
