time,s9,s10,s11,species_1,species_3,species_4,species_12
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00939334637964775,1.021691786024748,1.0594396700412587,0.8587395239947889,1.1208301714846416,0.8663001030817667,1.0726929230279607,1.2711561431267902
0.0187866927592955,1.049896510219139,1.1207933087887223,0.7620498339663119,1.2287617633951557,0.7793641518643682,1.0992476891948963,1.5547545074405853
0.02818003913894325,1.0836370515505505,1.184585432520166,0.6901330880642428,1.3259245129283779,0.7189823654374783,1.1009308539414748,1.8477816203206066
0.037573385518591,1.1221452060048043,1.251266226366646,0.6336692802131276,1.413923770523098,0.6755405190605377,1.0878688642257759,2.14823658011103
0.046966731898238745,1.1648041454002869,1.3212272606570379,0.5876112189114441,1.4940160807084908,0.6437638697485313,1.0655999971568828,2.454682251444271
0.0563600782778865,1.21111052952801,1.3948128423100115,0.548965652312088,1.5672107517211964,0.6204746812232017,1.0374352525940942,2.7660366126178118
0.06575342465753424,1.2606464703142644,1.472328505477273,0.5158385905851112,1.6343346485071826,0.6036246745415459,1.0054819705331992,3.0814585146749307
0.075146771037182,1.3130609070664492,1.55404752772564,0.4869593830558058,1.69607632125587,0.5918112714319615,0.9711571074594456,3.400278164698758
0.08454011741682975,1.3680543173980035,1.6402160201624962,0.46144461327324754,1.7530169919169094,0.5840364576085154,0.9354445043477472,3.721952853690581
0.09393346379647749,1.4253683599803177,1.731056678470766,0.43866456277570814,1.8056519355373322,0.5795699008005997,0.8990411175691745,4.046038141395155
0.10332681017612524,1.4847782053382823,1.826772037474809,0.4181494479584638,1.8544079592113027,0.5778525301375832,0.8624598722026918,4.372165449599728
0.112720156555773,1.5460863727672494,1.9275470780512027,0.39954191037420805,1.8996560889994003,0.5784471658888926,0.826082700141715,4.700026825841277
0.12211350293542074,1.6091166185131922,2.0335510856434382,0.38257557865800357,1.9417204238855403,0.5810157630295382,0.7901857110416977,5.029364581388969
0.13150684931506848,1.6737124048246659,2.144939349184405,0.36703445062908047,1.980886229778128,0.5852775296719458,0.7549830991509294,5.359961768182244
0.14090019569471623,1.7397326887793163,2.261854713884661,0.35274798171621974,2.0174062352186795,0.5910031093574615,0.7206341168195965,5.691635374836003
0.150293542074364,1.8070498050437467,2.384428589437182,0.3395817898322319,2.051504798449873,0.5980046319467339,0.6872538635958241,6.0242317159960335
0.15968688845401174,1.8755477319699063,2.512782049660182,0.3274239674523759,2.0833824238263556,0.6061212790527519,0.6549286496848051,6.35762139026228
0.1690802348336595,1.9451204161323015,2.6470267590282868,0.31618182502242925,2.113219152714455,0.6152154985069129,0.6237202761754869,6.691695714431825
0.17847358121330723,2.01567073025239,2.7872656567591263,0.3057785399226468,2.1411769307374766,0.6251692582348204,0.5936701575832033,7.026364196119597
0.18786692759295498,2.0871092530085313,2.933593756616426,0.2961488754329074,2.167402309721974,0.6358792966010908,0.5648045442584866,7.361551605088421
0.19726027397260273,2.15935365134073,3.086098591329485,0.28723741859609525,2.1920278466612855,0.6472551126439359,0.5371367694492739,7.697196459454585
0.2066536203522505,2.2323281834483097,3.244860582067473,0.27899743775570796,2.215173195910489,0.6592176253309611,0.5106687823809408,8.033249834610123
0.21604696673189824,2.305962550347357,3.4099538592320404,0.27138808247166624,2.2369475264987364,0.6716959280371518,0.48539484371194774,8.369672703070263
0.225440313111546,2.380191202853221,3.5814468385899825,0.26437264072039907,2.2574511646228275,0.6846252402170788,0.4613038461009852,8.706434145848077
0.23483365949119372,2.454953322942997,3.759402349776285,0.25791873034317325,2.276775777955419,0.6979470512727765,0.4383791926711524,9.043511138669473
0.24422700587084148,2.5301925777784886,3.9438778908063923,0.2519980822812356,2.2950048831397516,0.7116087941495761,0.41659925523534175,9.38088793887911
0.25362035225048923,2.6058565085680274,4.134926082545753,0.24658543167326272,2.312214979865805,0.7255625071057642,0.3959389202560662,9.718554820467968
0.26301369863013696,2.6818960488847425,4.332595064223087,0.2416576649223448,2.3284765092357125,0.7397637865566692,0.3763708206911193,10.056506989131456
0.27240704500978474,2.7582653055574413,4.5369287437328945,0.23719357984665662,2.3438543580984286,0.7541714393262864,0.3578657978962108,10.394743979675424
0.28180039138943247,2.8349213694590967,4.747967008203943,0.23317376730089776,2.3584082332036354,0.7687472777754931,0.34039318324491147,10.733269208174805
0.29119373776908025,2.911824010978249,4.965745972587209,0.2295802595394639,2.372193161900353,0.783455655188374,0.32392134089156416,11.072089406319131
0.300587084148728,2.988935473232015,5.190298187018457,0.22639637319833858,2.385259869773541,0.7982632213644058,0.30841798116020774,11.411214177526421
0.3099804305283757,3.066220180548782,5.421652870193041,0.22360635677770946,2.397655260268314,0.8131384630401766,0.29385069140797876,11.750655457012563
0.3193737769080235,3.1436445819280436,5.659836071704444,0.22119530462382045,2.4094226892140957,0.8280515536542385,0.28018713315914784,12.090427184353139
0.3287671232876712,3.221176955248141,5.90487085386586,0.2191490121503218,2.420602294736496,0.8429741296661161,0.2673953009710833,12.43054493614428
0.338160469667319,3.2987872177788633,6.156777430121758,0.2174537973401814,2.4312312565934415,0.8578790495394055,0.25544376051357187,12.7710256607675
0.3475538160469667,3.3764468257344755,6.415573287776694,0.21609650574426414,2.4413439846246954,0.8727403516075238,0.2443017016986455,13.11188746704224
0.35694716242661445,3.4541286005418925,6.681273333428961,0.21506436636615378,2.45097238725984,0.8875330459524616,0.23393915339813864,13.453149342868057
0.36634050880626223,3.53180663511169,6.953889986313817,0.21434497881539302,2.460146017259421,0.902233063633539,0.22432700943842854,13.794831019355398
