time,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
0.0,0.0,0.6,0.0,1.0,0.6,0.0,1.0,0.0,0.0,1.0
0.023483365949119372,0.006644023740858918,0.002448774793478333,0.5975512252065204,1.0,0.00490686125836403,0.5950931387416354,1.0,0.01650677953410584,4.5599431788683654e-05,1.0
0.046966731898238745,0.007351787216559965,0.0024487747934783333,0.5975512252065204,1.0,0.004906861258014305,0.5950931387419851,1.0,0.03867591112252891,7.607659847744437e-05,1.0
0.07045009784735812,0.0074617637867575555,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.06123781852195824,0.00010985277126573951,1.0
0.09393346379647749,0.007479530357572289,0.0024487747934783316,0.5975512252065204,1.0,0.0049068612580142786,0.5950931387419852,1.0,0.08370216615649365,0.00014411847591071014,1.0
0.11741682974559686,0.007482400330657796,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.10599584595215614,0.00017793038047718456,1.0
0.14090019569471623,0.0074828859745796,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.1281085768819805,0.00021088583422657162,1.0
0.1643835616438356,0.007482986293163748,0.0024487747934783337,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.15004013972101643,0.00024279595067970032,1.0
0.18786692759295498,0.0074829829736102575,0.002448774793478332,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.1717918880495768,0.00027357157330357374,1.0
0.21135029354207435,0.007482987001552284,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.19336527719119992,0.0003031769881665992,1.0
0.23483365949119372,0.007482986851441876,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.21476184145914812,0.00033160604881796315,1.0
0.2583170254403131,0.007482987873233192,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.23598306859943322,0.00035887039676291003,1.0
0.28180039138943247,0.007482989279689972,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014277,0.5950931387419852,1.0,0.25703042816124866,0.00038499262046885193,1.0
0.30528375733855184,0.007482989268108629,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.2779053707850692,0.0004100020582253436,1.0
0.3287671232876712,0.007482988383922808,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.29860932716041966,0.0004339323239143138,1.0
0.3522504892367906,0.007482987698780775,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.3191437115892592,0.0004568194606890119,1.0
0.37573385518590996,0.007482987706648878,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.33950992440897676,0.00047870063540018574,1.0
0.39921722113502933,0.007482988004971004,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.3597093532312462,0.0004996133819179547,1.0
0.4227005870841487,0.007482988079776993,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.37974337243693623,0.0005195953756375334,1.0
0.4461839530332681,0.007482987913347235,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.39961334317573605,0.0005386839532828667,1.0
0.46966731898238745,0.007482987756592907,0.0024487747934783333,0.5975512252065204,1.0,0.004906861258014277,0.5950931387419852,1.0,0.41932061414626565,0.0005569157020659002,1.0
0.4931506849315068,0.0074829876793902,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014277,0.5950931387419852,1.0,0.4388665223220328,0.0005743263144104945,1.0
0.5166340508806262,0.007482987690880328,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.45825239306617044,0.0005909504908099277,1.0
0.5401174168297456,0.007482987732024404,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.47747954036342855,0.0006068218413458145,1.0
0.5636007827788649,0.0074829877582994085,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.49654926704959146,0.0006219728461205798,1.0
0.5870841487279843,0.007482987807344719,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.5154628649168173,0.0006364348502204813,1.0
0.6105675146771037,0.007482987784319112,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.5342216143123056,0.0006502381447287824,1.0
0.6340508806262231,0.007482987805386465,0.0024487747934783333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.5528267857261775,0.0006634117505222646,1.0
0.6575342465753424,0.0074829877769161095,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.5712796374801249,0.0006759837133005543,1.0
0.6810176125244618,0.007482987830522495,0.0024487747934783337,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.589581420100102,0.0006879808127745342,1.0
0.7045009784735812,0.007482987934155267,0.0024487747934783355,0.5975512252065204,1.0,0.004906861258014272,0.5950931387419852,1.0,0.6077333715441332,0.0006994288143860906,1.0
0.7279843444227005,0.007482987978406384,0.002448774793478336,0.5975512252065204,1.0,0.004906861258014271,0.5950931387419852,1.0,0.6257367184843994,0.0007103524155794942,1.0
0.7514677103718199,0.007482987929926227,0.0024487747934783333,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.6435926783382606,0.0007207752735013551,1.0
0.7749510763209393,0.007482988117804677,0.0024487747934783363,0.5975512252065204,1.0,0.00490686125801427,0.5950931387419852,1.0,0.6613024628206265,0.0007307200626751376,1.0
0.7984344422700587,0.007482988243262753,0.0024487747934783376,0.5975512252065204,1.0,0.004906861258014268,0.5950931387419852,1.0,0.6788672660486823,0.0007402084116433325,1.0
0.821917808219178,0.007482988109273726,0.0024487747934783346,0.5975512252065204,1.0,0.0049068612580142725,0.5950931387419852,1.0,0.6962882734969559,0.0007492609904096859,1.0
0.8454011741682974,0.007482988032868205,0.0024487747934783333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.7135666662492994,0.0007578977385455159,1.0
0.8688845401174168,0.0074829880515302925,0.0024487747934783337,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.7307036125459586,0.0007661376109659045,1.0
0.8923679060665362,0.007482988000355375,0.0024487747934783337,0.5975512252065204,1.0,0.004906861258014274,0.5950931387419852,1.0,0.7477002686945411,0.0007739986346136126,1.0
0.9158512720156555,0.007482987844895085,0.002448774793478332,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.7645577829088934,0.0007814980794357123,1.0
0.9393346379647749,0.007482987770612696,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.78127729747819,0.0007886526646620137,1.0
0.9628180039138943,0.007482987709924431,0.0024487747934783324,0.5975512252065204,1.0,0.004906861258014276,0.5950931387419852,1.0,0.7978599413043168,0.0007954781020869142,1.0
0.9863013698630136,0.007482987688478778,0.002448774793478333,0.5975512252065204,1.0,0.004906861258014275,0.5950931387419852,1.0,0.8143068355480453,0.0008019894862967364,1.0
1.009784735812133,0.01582900700757481,0.3662317399991332,0.23376826000086542,0.1,0.027849423249637836,0.5721505767503615,0.1,0.8221775570440865,0.0008322442296969744,1.0
1.0332681017612524,0.03425274126294253,0.5903276928790452,0.009672307120953962,0.1,0.5995005616207196,0.0004994383792800115,0.1,0.8154243114880266,0.004574544857616651,1.0
1.0567514677103718,0.05127222467387653,0.590327692817651,0.00967230718234825,0.1,0.5995005619473935,0.0004994380526058843,0.1,0.8075624009677356,0.009785557073511182,1.0
1.0802348336594911,0.06723904251549338,0.5903276928172421,0.009672307182757144,0.1,0.599500561950634,0.0004994380493654637,0.1,0.8000122702867817,0.014747519414717785,1.0
1.1037181996086105,0.08230396720691091,0.5903276928155858,0.009672307184413356,0.1,0.5995005619517645,0.0004994380482347232,0.1,0.7926683950997185,0.019472313548698963,1.0
1.1272015655577299,0.09655854462011167,0.5903276928154755,0.009672307184523679,0.1,0.5995005619517432,0.0004994380482561386,0.1,0.7854794436848839,0.023971249397842096,1.0
1.1506849315068493,0.11006862388381747,0.5903276928154163,0.009672307184582748,0.1,0.5995005619517315,0.0004994380482677871,0.1,0.7784163380749836,0.02825509525520032,1.0
1.1741682974559686,0.12288610791726422,0.5903276928154491,0.009672307184549945,0.1,0.599500561951746,0.0004994380482533294,0.1,0.771461261356996,0.03233410353489713,1.0
1.197651663405088,0.13505483661290868,0.5903276928154387,0.009672307184560268,0.1,0.5995005619517462,0.0004994380482531553,0.1,0.7646022592714778,0.03621803661204405,1.0
1.2211350293542074,0.14661362544045048,0.5903276928154411,0.009672307184557926,0.1,0.5995005619517463,0.000499438048252916,0.1,0.7578305073228008,0.03991619186179317,1.0
1.2446183953033267,0.1575971724779294,0.5903276928154445,0.009672307184554483,0.1,0.5995005619517468,0.0004994380482524182,0.1,0.7511395593138785,0.04343742270171827,1.0
1.2681017612524461,0.16803722183730016,0.5903276928154674,0.009672307184531657,0.1,0.5995005619517502,0.0004994380482492198,0.1,0.7445243755764196,0.04679016432492585,1.0
1.2915851272015655,0.17796268897705625,0.5903276928154414,0.009672307184557685,0.1,0.5995005619517465,0.0004994380482529899,0.1,0.737981247194178,0.04998244282753476,1.0
1.3150684931506849,0.18740043913201498,0.5903276928154356,0.009672307184563465,0.1,0.5995005619517458,0.0004994380482536511,0.1,0.7315071860120409,0.053021901836348036,1.0
1.3385518590998042,0.19637559509869687,0.5903276928154398,0.009672307184559317,0.1,0.5995005619517465,0.000499438048252992,0.1,0.7250996978574854,0.055915819187240014,1.0
1.3620352250489236,0.20491193392167945,0.5903276928154406,0.009672307184558464,0.1,0.5995005619517465,0.0004994380482530061,0.1,0.7187564906502497,0.05867112874723539,1.0
1.385518590998043,0.21303181529413384,0.5903276928154394,0.009672307184559773,0.1,0.5995005619517464,0.000499438048253127,0.1,0.7124755846571894,0.06129443447086011,1.0
1.4090019569471623,0.2207562639947465,0.5903276928154391,0.009672307184560063,0.1,0.5995005619517464,0.000499438048253151,0.1,0.7062553032851044,0.06379202979979821,1.0
1.4324853228962817,0.2281050986113469,0.5903276928154387,0.009672307184560377,0.1,0.5995005619517463,0.0004994380482531818,0.1,0.7000941884333527,0.0661699078233516,1.0
